State,Year,Election Type,County,Precinct,Active Voters,Inactive Voters,Total Voters,Ballots Cast,Total Voters Turnout %
Colorado,2020,General,ADAMS,4253001245,419,34,453,360,79.47%
Colorado,2020,General,ADAMS,4255601241,53,6,59,40,67.80%
Colorado,2020,General,ADAMS,4255601246,1460,135,1595,1230,77.12%
Colorado,2020,General,ADAMS,4255601247,1030,74,1104,921,83.42%
Colorado,2020,General,ADAMS,4255601248,1092,94,1186,969,81.70%
Colorado,2020,General,ADAMS,4255601249,386,46,432,342,79.17%
Colorado,2020,General,ADAMS,4255601251,1323,127,1450,1166,80.41%
Colorado,2020,General,ADAMS,6243101150,1653,107,1760,1463,83.13%
Colorado,2020,General,ADAMS,6243101151,1488,93,1581,1308,82.73%
Colorado,2020,General,ADAMS,6243101159,872,27,899,803,89.32%
Colorado,2020,General,ADAMS,6243101256,1311,65,1376,1195,86.85%
Colorado,2020,General,ADAMS,6243401075,725,134,859,603,70.20%
Colorado,2020,General,ADAMS,6243401076,1329,85,1414,1204,85.15%
Colorado,2020,General,ADAMS,6243401077,942,58,1000,830,83.00%
Colorado,2020,General,ADAMS,6243401252,1638,110,1748,1494,85.47%
Colorado,2020,General,ADAMS,6245601071,939,67,1006,842,83.70%
Colorado,2020,General,ADAMS,6245601072,821,21,842,735,87.29%
Colorado,2020,General,ADAMS,6245601073,1214,60,1274,1135,89.09%
Colorado,2020,General,ADAMS,6245601074,1186,52,1238,1054,85.14%
Colorado,2020,General,ADAMS,6245601160,615,12,627,562,89.63%
Colorado,2020,General,ADAMS,6245601259,747,9,756,692,91.53%
Colorado,2020,General,ADAMS,6253001152,1291,95,1386,1147,82.76%
Colorado,2020,General,ADAMS,6253001153,956,48,1004,839,83.57%
Colorado,2020,General,ADAMS,6253001154,69,3,72,54,75.00%
Colorado,2020,General,ADAMS,6253001155,398,27,425,357,84.00%
Colorado,2020,General,ADAMS,6253001156,944,34,978,850,86.91%
Colorado,2020,General,ADAMS,6253001157,968,57,1025,897,87.51%
Colorado,2020,General,ADAMS,6253001226,239,9,248,195,78.63%
Colorado,2020,General,ADAMS,6253001229,1603,370,1973,1011,51.24%
Colorado,2020,General,ADAMS,6253001230,1784,259,2043,1362,66.67%
Colorado,2020,General,ADAMS,6253001231,1983,249,2232,1514,67.83%
Colorado,2020,General,ADAMS,6253001232,2154,477,2631,1564,59.45%
Colorado,2020,General,ADAMS,6253001233,1606,168,1774,1232,69.45%
Colorado,2020,General,ADAMS,6253001234,1289,172,1461,949,64.96%
Colorado,2020,General,ADAMS,6253001235,865,162,1027,555,54.04%
Colorado,2020,General,ADAMS,6253001236,1444,136,1580,1085,68.67%
Colorado,2020,General,ADAMS,6253001237,1199,178,1377,814,59.11%
Colorado,2020,General,ADAMS,6253001238,1358,123,1481,1056,71.30%
Colorado,2020,General,ADAMS,6253001239,1219,109,1328,965,72.67%
Colorado,2020,General,ADAMS,6253001240,1201,63,1264,1017,80.46%
Colorado,2020,General,ADAMS,6253001242,527,41,568,456,80.28%
Colorado,2020,General,ADAMS,6253001243,1042,58,1100,928,84.36%
Colorado,2020,General,ADAMS,6253001253,676,142,818,467,57.09%
Colorado,2020,General,ADAMS,6253001258,1088,129,1217,872,71.65%
Colorado,2020,General,ADAMS,6253101158,1107,73,1180,960,81.36%
Colorado,2020,General,ADAMS,6255601161,382,15,397,345,86.90%
Colorado,2020,General,ADAMS,6255601162,1020,27,1047,950,90.74%
Colorado,2020,General,ADAMS,6255601163,678,34,712,601,84.41%
Colorado,2020,General,ADAMS,6255601164,558,25,583,500,85.76%
Colorado,2020,General,ADAMS,6255601165,1696,69,1765,1638,92.80%
Colorado,2020,General,ADAMS,6255601166,507,37,544,479,88.05%
Colorado,2020,General,ADAMS,6255601167,633,32,665,583,87.67%
Colorado,2020,General,ADAMS,6255601168,788,34,822,713,86.74%
Colorado,2020,General,ADAMS,6255601169,533,29,562,476,84.70%
Colorado,2020,General,ADAMS,6255601170,1524,148,1672,1113,66.57%
Colorado,2020,General,ADAMS,6255601171,1507,107,1614,1213,75.15%
Colorado,2020,General,ADAMS,6255601172,316,42,358,254,70.95%
Colorado,2020,General,ADAMS,6255601173,89,4,93,81,87.10%
Colorado,2020,General,ADAMS,6255601174,525,52,577,463,80.24%
Colorado,2020,General,ADAMS,6255601175,1486,133,1619,1303,80.48%
Colorado,2020,General,ADAMS,6255601176,534,74,608,465,76.48%
Colorado,2020,General,ADAMS,6255601177,595,19,614,509,82.90%
Colorado,2020,General,ADAMS,6255601178,46,0,46,43,93.48%
Colorado,2020,General,ADAMS,6255601179,111,0,111,101,90.99%
Colorado,2020,General,ADAMS,6255601180,1052,77,1129,940,83.26%
Colorado,2020,General,ADAMS,6255601181,1386,153,1539,1177,76.48%
Colorado,2020,General,ADAMS,6255601182,903,82,985,767,77.87%
Colorado,2020,General,ADAMS,6255601183,388,40,428,339,79.21%
Colorado,2020,General,ADAMS,6255601184,367,31,398,313,78.64%
Colorado,2020,General,ADAMS,6255601185,665,33,698,585,83.81%
Colorado,2020,General,ADAMS,6255601186,1461,101,1562,1161,74.33%
Colorado,2020,General,ADAMS,6255601187,1184,154,1338,930,69.51%
Colorado,2020,General,ADAMS,6255601188,862,72,934,744,79.66%
Colorado,2020,General,ADAMS,6255601189,828,43,871,738,84.73%
Colorado,2020,General,ADAMS,6255601190,1297,93,1390,1077,77.48%
Colorado,2020,General,ADAMS,6255601191,1652,152,1804,1311,72.67%
Colorado,2020,General,ADAMS,6255601192,1035,124,1159,794,68.51%
Colorado,2020,General,ADAMS,6255601193,1346,138,1484,1056,71.16%
Colorado,2020,General,ADAMS,6255601194,497,86,583,411,70.50%
Colorado,2020,General,ADAMS,6255601195,513,25,538,472,87.73%
Colorado,2020,General,ADAMS,6255601196,238,29,267,180,67.42%
Colorado,2020,General,ADAMS,6255601197,414,58,472,320,67.80%
Colorado,2020,General,ADAMS,6255601198,872,27,899,771,85.76%
Colorado,2020,General,ADAMS,6255601227,378,17,395,337,85.32%
Colorado,2020,General,ADAMS,6255601228,1001,53,1054,902,85.58%
Colorado,2020,General,ADAMS,6255601244,921,40,961,849,88.35%
Colorado,2020,General,ADAMS,7213001130,321,26,347,261,75.22%
Colorado,2020,General,ADAMS,7213001140,776,74,850,653,76.82%
Colorado,2020,General,ADAMS,7213001141,1365,131,1496,1132,75.67%
Colorado,2020,General,ADAMS,7213001199,892,92,984,780,79.27%
Colorado,2020,General,ADAMS,7213001200,130,6,136,116,85.29%
Colorado,2020,General,ADAMS,7213001201,515,32,547,446,81.54%
Colorado,2020,General,ADAMS,7213001202,702,40,742,604,81.40%
Colorado,2020,General,ADAMS,7213001203,703,45,748,649,86.76%
Colorado,2020,General,ADAMS,7213001204,763,71,834,664,79.62%
Colorado,2020,General,ADAMS,7213001205,1451,112,1563,1233,78.89%
Colorado,2020,General,ADAMS,7213001206,1495,78,1573,1278,81.25%
Colorado,2020,General,ADAMS,7213001207,783,78,861,668,77.58%
Colorado,2020,General,ADAMS,7213001210,2001,150,2151,1708,79.40%
Colorado,2020,General,ADAMS,7213001211,474,58,532,387,72.74%
Colorado,2020,General,ADAMS,7213001212,751,37,788,677,85.91%
Colorado,2020,General,ADAMS,7213001213,996,71,1067,874,81.91%
Colorado,2020,General,ADAMS,7213001214,1208,115,1323,1044,78.91%
Colorado,2020,General,ADAMS,7213001215,1316,173,1489,1136,76.29%
Colorado,2020,General,ADAMS,7213001225,231,11,242,206,85.12%
Colorado,2020,General,ADAMS,7213101117,1850,119,1969,1434,72.83%
Colorado,2020,General,ADAMS,7213101118,1127,109,1236,848,68.61%
Colorado,2020,General,ADAMS,7213201001,1661,266,1927,1206,62.58%
Colorado,2020,General,ADAMS,7213201002,1823,133,1956,1491,76.23%
Colorado,2020,General,ADAMS,7213201003,1052,57,1109,891,80.34%
Colorado,2020,General,ADAMS,7213201004,1038,101,1139,797,69.97%
Colorado,2020,General,ADAMS,7213201005,1748,145,1893,1377,72.74%
Colorado,2020,General,ADAMS,7213201006,1322,136,1458,936,64.20%
Colorado,2020,General,ADAMS,7213201007,1407,114,1521,1121,73.70%
Colorado,2020,General,ADAMS,7213201008,1099,77,1176,940,79.93%
Colorado,2020,General,ADAMS,7213201009,994,79,1073,866,80.71%
Colorado,2020,General,ADAMS,7213201021,1668,164,1832,1242,67.79%
Colorado,2020,General,ADAMS,7213201022,1568,95,1663,1201,72.22%
Colorado,2020,General,ADAMS,7213201023,1153,95,1248,912,73.08%
Colorado,2020,General,ADAMS,7213201119,1495,176,1671,1113,66.61%
Colorado,2020,General,ADAMS,7213201120,1449,119,1568,1124,71.68%
Colorado,2020,General,ADAMS,7213201121,1291,99,1390,988,71.08%
Colorado,2020,General,ADAMS,7213201122,835,97,932,631,67.70%
Colorado,2020,General,ADAMS,7213201123,1699,167,1866,1165,62.43%
Colorado,2020,General,ADAMS,7213201124,1641,128,1769,1159,65.52%
Colorado,2020,General,ADAMS,7213201125,1040,104,1144,747,65.30%
Colorado,2020,General,ADAMS,7213201126,1822,149,1971,1299,65.91%
Colorado,2020,General,ADAMS,7213201127,1151,99,1250,824,65.92%
Colorado,2020,General,ADAMS,7213201128,1921,154,2075,1348,64.96%
Colorado,2020,General,ADAMS,7213201129,1637,178,1815,1141,62.87%
Colorado,2020,General,ADAMS,7213201208,673,52,725,528,72.83%
Colorado,2020,General,ADAMS,7213201209,1093,90,1183,878,74.22%
Colorado,2020,General,ADAMS,7213201216,1795,181,1976,1488,75.30%
Colorado,2020,General,ADAMS,7213201217,1047,98,1145,875,76.42%
Colorado,2020,General,ADAMS,7213201218,924,87,1011,803,79.43%
Colorado,2020,General,ADAMS,7213201219,659,44,703,552,78.52%
Colorado,2020,General,ADAMS,7213201220,268,0,268,226,84.33%
Colorado,2020,General,ADAMS,7213201221,536,60,596,473,79.36%
Colorado,2020,General,ADAMS,7213201222,444,4,448,380,84.82%
Colorado,2020,General,ADAMS,7213201224,45,3,48,40,83.33%
Colorado,2020,General,ADAMS,7213201254,980,116,1096,699,63.78%
Colorado,2020,General,ADAMS,7213201255,776,53,829,538,64.90%
Colorado,2020,General,ADAMS,7213201257,1143,58,1201,1084,90.26%
Colorado,2020,General,ADAMS,7213401027,918,183,1101,662,60.13%
Colorado,2020,General,ADAMS,7213401030,1176,100,1276,867,67.95%
Colorado,2020,General,ADAMS,7213401035,1310,144,1454,867,59.63%
Colorado,2020,General,ADAMS,7213401036,904,87,991,806,81.33%
Colorado,2020,General,ADAMS,7213401042,1173,194,1367,942,68.91%
Colorado,2020,General,ADAMS,7213501010,1609,259,1868,1234,66.06%
Colorado,2020,General,ADAMS,7213501011,1907,169,2076,1478,71.19%
Colorado,2020,General,ADAMS,7213501012,1309,98,1407,1070,76.05%
Colorado,2020,General,ADAMS,7213501013,1848,182,2030,1468,72.32%
Colorado,2020,General,ADAMS,7213501014,1297,100,1397,1059,75.81%
Colorado,2020,General,ADAMS,7213501015,1631,257,1888,1216,64.41%
Colorado,2020,General,ADAMS,7213501016,1259,76,1335,1078,80.75%
Colorado,2020,General,ADAMS,7213501017,1132,85,1217,932,76.58%
Colorado,2020,General,ADAMS,7213501018,1197,129,1326,940,70.89%
Colorado,2020,General,ADAMS,7213501019,894,74,968,710,73.35%
Colorado,2020,General,ADAMS,7213501020,1431,161,1592,1053,66.14%
Colorado,2020,General,ADAMS,7213501024,1504,81,1585,1186,74.83%
Colorado,2020,General,ADAMS,7213501025,1504,117,1621,1162,71.68%
Colorado,2020,General,ADAMS,7213501026,1969,211,2180,1588,72.84%
Colorado,2020,General,ADAMS,7243101078,624,44,668,540,80.84%
Colorado,2020,General,ADAMS,7243101079,889,46,935,813,86.95%
Colorado,2020,General,ADAMS,7243101085,1280,60,1340,1135,84.70%
Colorado,2020,General,ADAMS,7243101086,1160,52,1212,1019,84.08%
Colorado,2020,General,ADAMS,7243101088,1411,72,1483,1277,86.11%
Colorado,2020,General,ADAMS,7243101089,1389,198,1587,1169,73.66%
Colorado,2020,General,ADAMS,7243101093,1657,180,1837,1377,74.96%
Colorado,2020,General,ADAMS,7243101094,1404,100,1504,1182,78.59%
Colorado,2020,General,ADAMS,7243101097,1256,80,1336,1068,79.94%
Colorado,2020,General,ADAMS,7243101105,213,65,278,162,58.27%
Colorado,2020,General,ADAMS,7243101134,1610,158,1768,1309,74.04%
Colorado,2020,General,ADAMS,7243101135,1637,127,1764,1354,76.76%
Colorado,2020,General,ADAMS,7243101136,1200,87,1287,1024,79.56%
Colorado,2020,General,ADAMS,7243101137,1662,105,1767,1458,82.51%
Colorado,2020,General,ADAMS,7243101145,1674,125,1799,1436,79.82%
Colorado,2020,General,ADAMS,7243101146,1271,209,1480,1037,70.07%
Colorado,2020,General,ADAMS,7243101147,1890,151,2041,1576,77.22%
Colorado,2020,General,ADAMS,7243101149,1221,71,1292,1079,83.51%
Colorado,2020,General,ADAMS,7243401037,1147,100,1247,752,60.30%
Colorado,2020,General,ADAMS,7243401038,1728,151,1879,1326,70.57%
Colorado,2020,General,ADAMS,7243401039,1144,85,1229,955,77.71%
Colorado,2020,General,ADAMS,7243401040,1190,87,1277,1005,78.70%
Colorado,2020,General,ADAMS,7243401041,1228,142,1370,991,72.34%
Colorado,2020,General,ADAMS,7243401051,1690,128,1818,1440,79.21%
Colorado,2020,General,ADAMS,7243401052,1941,272,2213,1545,69.81%
Colorado,2020,General,ADAMS,7243401053,1273,69,1342,1136,84.65%
Colorado,2020,General,ADAMS,7243401080,1081,73,1154,991,85.88%
Colorado,2020,General,ADAMS,7243401081,1145,74,1219,1003,82.28%
Colorado,2020,General,ADAMS,7243401082,1037,72,1109,963,86.83%
Colorado,2020,General,ADAMS,7243401083,1268,133,1401,1101,78.59%
Colorado,2020,General,ADAMS,7243401084,773,49,822,681,82.85%
Colorado,2020,General,ADAMS,7243401087,1547,373,1920,1223,63.70%
Colorado,2020,General,ADAMS,7243401090,1486,347,1833,1105,60.28%
Colorado,2020,General,ADAMS,7243401091,1425,253,1678,1081,64.42%
Colorado,2020,General,ADAMS,7243401092,1554,98,1652,1280,77.48%
Colorado,2020,General,ADAMS,7243401095,1453,97,1550,1193,76.97%
Colorado,2020,General,ADAMS,7243401096,1227,75,1302,990,76.04%
Colorado,2020,General,ADAMS,7243401098,1224,90,1314,1020,77.63%
Colorado,2020,General,ADAMS,7243401099,893,62,955,731,76.54%
Colorado,2020,General,ADAMS,7243401100,1448,176,1624,1153,71.00%
Colorado,2020,General,ADAMS,7243401101,1399,127,1526,1192,78.11%
Colorado,2020,General,ADAMS,7243401102,1289,86,1375,1077,78.33%
Colorado,2020,General,ADAMS,7243401103,687,154,841,559,66.47%
Colorado,2020,General,ADAMS,7243401104,1230,91,1321,1030,77.97%
Colorado,2020,General,ADAMS,7243501031,1565,115,1680,1331,79.23%
Colorado,2020,General,ADAMS,7243501032,1268,107,1375,1030,74.91%
Colorado,2020,General,ADAMS,7243501033,1748,190,1938,1523,78.59%
Colorado,2020,General,ADAMS,7243501034,1355,94,1449,1130,77.98%
Colorado,2020,General,ADAMS,7243501043,1068,52,1120,992,88.57%
Colorado,2020,General,ADAMS,7243501044,1122,123,1245,963,77.35%
Colorado,2020,General,ADAMS,7243501045,762,41,803,700,87.17%
Colorado,2020,General,ADAMS,7243501046,770,29,799,730,91.36%
Colorado,2020,General,ADAMS,7243501047,1167,67,1234,1090,88.33%
Colorado,2020,General,ADAMS,7243501048,920,51,971,869,89.50%
Colorado,2020,General,ADAMS,7243501049,1224,91,1315,1108,84.26%
Colorado,2020,General,ADAMS,7243501050,1028,115,1143,915,80.05%
Colorado,2020,General,ADAMS,7243501054,951,53,1004,850,84.66%
Colorado,2020,General,ADAMS,7243501055,897,93,990,826,83.43%
Colorado,2020,General,ADAMS,7243501056,1414,98,1512,1317,87.10%
Colorado,2020,General,ADAMS,7243501057,1056,61,1117,952,85.23%
Colorado,2020,General,ADAMS,7243501058,1270,164,1434,1153,80.40%
Colorado,2020,General,ADAMS,7243501059,1154,60,1214,1071,88.22%
Colorado,2020,General,ADAMS,7243501060,1249,153,1402,1097,78.25%
Colorado,2020,General,ADAMS,7243501061,1415,210,1625,1199,73.78%
Colorado,2020,General,ADAMS,7243501062,1279,101,1380,1158,83.91%
Colorado,2020,General,ADAMS,7243501063,1284,99,1383,1161,83.95%
Colorado,2020,General,ADAMS,7243501064,1710,301,2011,1391,69.17%
Colorado,2020,General,ADAMS,7243501065,1162,60,1222,1043,85.35%
Colorado,2020,General,ADAMS,7243501066,517,53,570,393,68.95%
Colorado,2020,General,ADAMS,7243501067,675,68,743,579,77.93%
Colorado,2020,General,ADAMS,7243501068,1396,103,1499,1236,82.45%
Colorado,2020,General,ADAMS,7243501069,1402,217,1619,1257,77.64%
Colorado,2020,General,ADAMS,7243501070,1019,54,1073,934,87.05%
Colorado,2020,General,ADAMS,7253001131,934,93,1027,653,63.58%
Colorado,2020,General,ADAMS,7253001132,1773,123,1896,1409,74.31%
Colorado,2020,General,ADAMS,7253001138,932,66,998,807,80.86%
Colorado,2020,General,ADAMS,7253001139,391,15,406,352,86.70%
Colorado,2020,General,ADAMS,7253001142,1134,60,1194,1020,85.43%
Colorado,2020,General,ADAMS,7253001143,1145,56,1201,967,80.52%
Colorado,2020,General,ADAMS,7253001144,1539,151,1690,1301,76.98%
Colorado,2020,General,ADAMS,7253001148,1039,113,1152,890,77.26%
Colorado,2020,General,ADAMS,7253101106,1933,283,2216,1554,70.13%
Colorado,2020,General,ADAMS,7253101107,1587,141,1728,1304,75.46%
Colorado,2020,General,ADAMS,7253101108,1702,175,1877,1334,71.07%
Colorado,2020,General,ADAMS,7253101109,1370,102,1472,1131,76.83%
Colorado,2020,General,ADAMS,7253101110,1034,69,1103,827,74.98%
Colorado,2020,General,ADAMS,7253101111,1338,109,1447,1073,74.15%
Colorado,2020,General,ADAMS,7253101112,1260,95,1355,972,71.73%
Colorado,2020,General,ADAMS,7253101113,1375,111,1486,1078,72.54%
Colorado,2020,General,ADAMS,7253101114,1200,134,1334,947,70.99%
Colorado,2020,General,ADAMS,7253101115,1289,115,1404,999,71.15%
Colorado,2020,General,ADAMS,7253101116,791,106,897,624,69.57%
Colorado,2020,General,ADAMS,7253101133,1602,113,1715,1296,75.57%
Colorado,2020,General,ADAMS,7253101250,1091,352,1443,661,45.81%
Colorado,2020,General,ADAMS,7253401028,1099,127,1226,835,68.11%
Colorado,2020,General,ADAMS,7253401029,1625,217,1842,1189,64.55%
Colorado,2020,General,ALAMOSA,3356202001,831,149,980,679,69.29%
Colorado,2020,General,ALAMOSA,3356202002,768,297,1065,640,60.09%
Colorado,2020,General,ALAMOSA,3356202003,1665,228,1893,1422,75.12%
Colorado,2020,General,ALAMOSA,3356202004,1872,136,2008,1584,78.88%
Colorado,2020,General,ALAMOSA,3356202005,764,84,848,671,79.13%
Colorado,2020,General,ALAMOSA,3356202006,1041,181,1222,782,63.99%
Colorado,2020,General,ALAMOSA,3356202007,1829,268,2097,1441,68.72%
Colorado,2020,General,ALAMOSA,3356202008,776,47,823,704,85.54%
Colorado,2020,General,ARAPAHOE,1260303101,1470,155,1625,1121,68.98%
Colorado,2020,General,ARAPAHOE,1260303102,1303,247,1550,1035,66.77%
Colorado,2020,General,ARAPAHOE,1260303103,779,85,864,599,69.33%
Colorado,2020,General,ARAPAHOE,1260303104,773,76,849,568,66.90%
Colorado,2020,General,ARAPAHOE,1260303105,1701,206,1907,1482,77.71%
Colorado,2020,General,ARAPAHOE,1260303106,627,159,786,547,69.59%
Colorado,2020,General,ARAPAHOE,1260303107,970,144,1114,854,76.66%
Colorado,2020,General,ARAPAHOE,1260303108,727,63,790,658,83.29%
Colorado,2020,General,ARAPAHOE,1260303109,679,43,722,636,88.09%
Colorado,2020,General,ARAPAHOE,1260303110,529,27,556,501,90.11%
Colorado,2020,General,ARAPAHOE,1260303111,1367,222,1589,1132,71.24%
Colorado,2020,General,ARAPAHOE,1260303112,952,99,1051,852,81.07%
Colorado,2020,General,ARAPAHOE,1260303113,700,58,758,646,85.22%
Colorado,2020,General,ARAPAHOE,1260303114,1000,266,1266,837,66.11%
Colorado,2020,General,ARAPAHOE,1260303115,1171,175,1346,1008,74.89%
Colorado,2020,General,ARAPAHOE,1260303116,1329,168,1497,1136,75.89%
Colorado,2020,General,ARAPAHOE,1260303117,1389,305,1694,1127,66.53%
Colorado,2020,General,ARAPAHOE,1260303118,891,72,963,793,82.35%
Colorado,2020,General,ARAPAHOE,1260303119,918,77,995,784,78.79%
Colorado,2020,General,ARAPAHOE,1260303120,788,112,900,683,75.89%
Colorado,2020,General,ARAPAHOE,1260303121,608,57,665,535,80.45%
Colorado,2020,General,ARAPAHOE,1260303122,827,72,899,688,76.53%
Colorado,2020,General,ARAPAHOE,1260303123,1041,101,1142,903,79.07%
Colorado,2020,General,ARAPAHOE,1260303124,1161,189,1350,992,73.48%
Colorado,2020,General,ARAPAHOE,1260303125,665,199,864,541,62.62%
Colorado,2020,General,ARAPAHOE,1260303129,663,41,704,605,85.94%
Colorado,2020,General,ARAPAHOE,1260303130,1048,105,1153,907,78.66%
Colorado,2020,General,ARAPAHOE,1260303131,1040,52,1092,979,89.65%
Colorado,2020,General,ARAPAHOE,1260303132,1084,57,1141,1002,87.82%
Colorado,2020,General,ARAPAHOE,1260303133,1013,66,1079,933,86.47%
Colorado,2020,General,ARAPAHOE,1260303134,583,30,613,535,87.28%
Colorado,2020,General,ARAPAHOE,1260303135,399,24,423,373,88.18%
Colorado,2020,General,ARAPAHOE,1260303136,896,32,928,856,92.24%
Colorado,2020,General,ARAPAHOE,1260303140,508,30,538,447,83.09%
Colorado,2020,General,ARAPAHOE,1263803141,494,7,501,466,93.01%
Colorado,2020,General,ARAPAHOE,1310903137,936,69,1005,875,87.06%
Colorado,2020,General,ARAPAHOE,1310903138,432,36,468,394,84.19%
Colorado,2020,General,ARAPAHOE,1310903139,730,47,777,673,86.62%
Colorado,2020,General,ARAPAHOE,1310903475,31,0,31,30,96.77%
Colorado,2020,General,ARAPAHOE,1310903501,1473,412,1885,1244,65.99%
Colorado,2020,General,ARAPAHOE,1310903502,1319,466,1785,1105,61.90%
Colorado,2020,General,ARAPAHOE,4283603350,12,1,13,0,0.00%
Colorado,2020,General,ARAPAHOE,4293603358,15,6,21,12,57.14%
Colorado,2020,General,ARAPAHOE,4293603361,2,2,4,0,0.00%
Colorado,2020,General,ARAPAHOE,4295603357,3,0,3,0,0.00%
Colorado,2020,General,ARAPAHOE,4295603362,1208,91,1299,1061,81.68%
Colorado,2020,General,ARAPAHOE,4295603363,1314,132,1446,1153,79.74%
Colorado,2020,General,ARAPAHOE,4295603364,1542,157,1699,1320,77.69%
Colorado,2020,General,ARAPAHOE,4295603365,913,82,995,752,75.58%
Colorado,2020,General,ARAPAHOE,4295603366,1008,89,1097,916,83.50%
Colorado,2020,General,ARAPAHOE,6260303126,848,198,1046,615,58.80%
Colorado,2020,General,ARAPAHOE,6260303127,137,34,171,109,63.74%
Colorado,2020,General,ARAPAHOE,6260303128,476,26,502,416,82.87%
Colorado,2020,General,ARAPAHOE,6260303143,825,113,938,710,75.69%
Colorado,2020,General,ARAPAHOE,6260303153,1517,283,1800,1316,73.11%
Colorado,2020,General,ARAPAHOE,6260303161,791,109,900,701,77.89%
Colorado,2020,General,ARAPAHOE,6260303162,882,147,1029,742,72.11%
Colorado,2020,General,ARAPAHOE,6260303201,392,17,409,360,88.02%
Colorado,2020,General,ARAPAHOE,6260303202,385,14,399,356,89.22%
Colorado,2020,General,ARAPAHOE,6260303203,761,47,808,714,88.37%
Colorado,2020,General,ARAPAHOE,6260303204,1643,69,1712,1507,88.03%
Colorado,2020,General,ARAPAHOE,6260303229,1192,84,1276,1085,85.03%
Colorado,2020,General,ARAPAHOE,6260303231,1284,322,1606,1131,70.42%
Colorado,2020,General,ARAPAHOE,6260303232,1632,250,1882,1474,78.32%
Colorado,2020,General,ARAPAHOE,6260303234,1383,190,1573,1258,79.97%
Colorado,2020,General,ARAPAHOE,6260303249,842,37,879,793,90.22%
Colorado,2020,General,ARAPAHOE,6260303253,1675,97,1772,1509,85.16%
Colorado,2020,General,ARAPAHOE,6260303254,456,24,480,417,86.88%
Colorado,2020,General,ARAPAHOE,6263803142,956,71,1027,878,85.49%
Colorado,2020,General,ARAPAHOE,6263803144,814,32,846,748,88.42%
Colorado,2020,General,ARAPAHOE,6263803145,727,69,796,641,80.53%
Colorado,2020,General,ARAPAHOE,6263803146,853,27,880,793,90.11%
Colorado,2020,General,ARAPAHOE,6263803147,902,74,976,827,84.73%
Colorado,2020,General,ARAPAHOE,6263803148,612,28,640,568,88.75%
Colorado,2020,General,ARAPAHOE,6263803149,1264,43,1307,1181,90.36%
Colorado,2020,General,ARAPAHOE,6263803150,1331,231,1562,1186,75.93%
Colorado,2020,General,ARAPAHOE,6263803151,1014,183,1197,879,73.43%
Colorado,2020,General,ARAPAHOE,6263803152,877,75,952,822,86.34%
Colorado,2020,General,ARAPAHOE,6263803154,1179,138,1317,1058,80.33%
Colorado,2020,General,ARAPAHOE,6263803155,1263,58,1321,1155,87.43%
Colorado,2020,General,ARAPAHOE,6263803156,481,23,504,450,89.29%
Colorado,2020,General,ARAPAHOE,6263803157,722,24,746,690,92.49%
Colorado,2020,General,ARAPAHOE,6263803158,929,88,1017,845,83.09%
Colorado,2020,General,ARAPAHOE,6263803159,757,93,850,665,78.24%
Colorado,2020,General,ARAPAHOE,6263803160,939,95,1034,816,78.92%
Colorado,2020,General,ARAPAHOE,6263803163,821,66,887,731,82.41%
Colorado,2020,General,ARAPAHOE,6263803165,1052,68,1120,947,84.55%
Colorado,2020,General,ARAPAHOE,6263803166,465,40,505,425,84.16%
Colorado,2020,General,ARAPAHOE,6263803167,947,71,1018,847,83.20%
Colorado,2020,General,ARAPAHOE,6263803168,951,45,996,899,90.26%
Colorado,2020,General,ARAPAHOE,6263803169,1074,65,1139,992,87.09%
Colorado,2020,General,ARAPAHOE,6263803170,1369,258,1627,1192,73.26%
Colorado,2020,General,ARAPAHOE,6263803171,1497,96,1593,1396,87.63%
Colorado,2020,General,ARAPAHOE,6263803172,840,70,910,774,85.05%
Colorado,2020,General,ARAPAHOE,6263803173,1192,63,1255,1089,86.77%
Colorado,2020,General,ARAPAHOE,6263803174,730,87,817,666,81.52%
Colorado,2020,General,ARAPAHOE,6263803175,1004,109,1113,913,82.03%
Colorado,2020,General,ARAPAHOE,6263803176,1410,129,1539,1315,85.45%
Colorado,2020,General,ARAPAHOE,6264003255,1259,237,1496,1097,73.33%
Colorado,2020,General,ARAPAHOE,6264003258,514,122,636,402,63.21%
Colorado,2020,General,ARAPAHOE,6264003323,42,2,44,41,93.18%
Colorado,2020,General,ARAPAHOE,6264003453,570,26,596,516,86.58%
Colorado,2020,General,ARAPAHOE,6264003455,887,45,932,787,84.44%
Colorado,2020,General,ARAPAHOE,6264103401,1402,250,1652,1131,68.46%
Colorado,2020,General,ARAPAHOE,6264103403,862,221,1083,730,67.41%
Colorado,2020,General,ARAPAHOE,6264103404,928,223,1151,702,60.99%
Colorado,2020,General,ARAPAHOE,6264103405,1003,230,1233,776,62.94%
Colorado,2020,General,ARAPAHOE,6264103406,525,102,627,421,67.15%
Colorado,2020,General,ARAPAHOE,6264103407,1443,251,1694,1239,73.14%
Colorado,2020,General,ARAPAHOE,6264103408,860,97,957,737,77.01%
Colorado,2020,General,ARAPAHOE,6264103409,1636,315,1951,1345,68.94%
Colorado,2020,General,ARAPAHOE,6264103410,1242,135,1377,1130,82.06%
Colorado,2020,General,ARAPAHOE,6264103411,1580,389,1969,1268,64.40%
Colorado,2020,General,ARAPAHOE,6264103412,1630,362,1992,1296,65.06%
Colorado,2020,General,ARAPAHOE,6264103413,1217,308,1525,984,64.52%
