district,counties,democrat,republican,other
1,Arapahoe - Denver - Jefferson,187606,83954,14119
2,Boulder - Broomfield - Clear Creek - Eagle - Gilpin - Grand - Jefferson - Larimer - Park - Summit,196546,142575,16690
3,Alamosa - Archuleta - Conejos - Costilla - Custer - Delta - Dolores - Eagle - Garfield - Gunnison - Hinsdale - Huerfano - Jackson - La Plata - Lake - Mesa - Mineral - Moffat - Montezuma - Montrose - Ouray - Pitkin - Pueblo - Rio Blanco - Rio Grande - Routt - Saguache - San Juan - San Miguel,115502,153554,15601
4,Adams - Arapahoe - Baca - Bent - Boulder - Cheyenne - Crowley - Douglas - Elbert - Kiowa - Kit Carson - Las Animas - Lincoln - Logan - Morgan - Otero - Phillips - Prowers - Sedgwick - Washington - Weld - Yuma,93775,180797,17281
5,Chaffee - El Paso - Fremont - Park - Teller,86622,166557,16345
6,Adams - Arapahoe - Douglas,127446,137438,14707
7,Adams - Jefferson,136706,119033,18204
